 begins_at open_price close_price high_price low_price
76 2016-05-03T00:00:00Z 9.37 9.37 9.37 9.37
77 2016-05-04T00:00:00Z 9.43 9.43 9.43 9.43
78 2016-05-05T00:00:00Z 9.79 9.79 9.79 9.79
79 2016-05-06T00:00:00Z 9.27 9.27 9.27 9.27
80 2016-05-07T00:00:00Z 9.3 9.3 9.3 9.3
81 2016-05-08T00:00:00Z 9.44 9.44 9.44 9.44
82 2016-05-09T00:00:00Z 9.98 9.98 9.98 9.98
83 2016-05-10T00:00:00Z 9.68 9.68 9.68 9.68
84 2016-05-11T00:00:00Z 10.43 10.43 10.43 10.43
85 2016-05-12T00:00:00Z 10.2 10.2 10.2 10.2
86 2016-05-13T00:00:00Z 10.69 10.69 10.69 10.69
87 2016-05-14T00:00:00Z 10.25 10.25 10.25 10.25
88 2016-05-15T00:00:00Z 10.06 10.06 10.06 10.06
89 2016-05-16T00:00:00Z 11.37 11.37 11.37 11.37
90 2016-05-17T00:00:00Z 12.23 12.23 12.23 12.23
91 2016-05-18T00:00:00Z 13.3 13.3 13.3 13.3
92 2016-05-19T00:00:00Z 14.5 14.5 14.5 14.5
93 2016-05-20T00:00:00Z 13.9 13.9 13.9 13.9
94 2016-05-21T00:00:00Z 13.97 13.97 13.97 13.97
95 2016-05-22T00:00:00Z 14.2 14.2 14.2 14.2
96 2016-05-23T00:00:00Z 13.55 13.55 13.55 13.55
97 2016-05-24T00:00:00Z 12.82 12.82 12.82 12.82
98 2016-05-25T00:00:00Z 12.53 12.53 12.53 12.53
99 2016-05-26T00:00:00Z 12.6 12.6 12.6 12.6
100 2016-05-27T00:00:00Z 11.39 11.39 11.39 11.39
101 2016-05-28T00:00:00Z 11.81 11.81 11.81 11.81
102 2016-05-29T00:00:00Z 12.53 12.53 12.53 12.53
103 2016-05-30T00:00:00Z 12.66 12.66 12.66 12.66
104 2016-05-31T00:00:00Z 14.18 14.18 14.18 14.18
105 2016-06-01T00:00:00Z 13.95 13.95 13.95 13.95
106 2016-06-02T00:00:00Z 13.9 13.9 13.9 13.9
107 2016-06-03T00:00:00Z 14.02 14.02 14.02 14.02
108 2016-06-04T00:00:00Z 13.86 13.86 13.86 13.86
109 2016-06-05T00:00:00Z 13.91 13.91 13.91 13.91
110 2016-06-06T00:00:00Z 14.16 14.16 14.16 14.16
111 2016-06-07T00:00:00Z 14.5 14.5 14.5 14.5
112 2016-06-08T00:00:00Z 14.51 14.51 14.51 14.51
113 2016-06-09T00:00:00Z 14.47 14.47 14.47 14.47
114 2016-06-10T00:00:00Z 13.97 13.97 13.97 13.97
115 2016-06-11T00:00:00Z 14.11 14.11 14.11 14.11
116 2016-06-12T00:00:00Z 15.75 15.75 15.75 15.75
117 2016-06-13T00:00:00Z 17.64 17.64 17.64 17.64
118 2016-06-14T00:00:00Z 18.92 18.92 18.92 18.92
119 2016-06-15T00:00:00Z 18.39 18.39 18.39 18.39
120 2016-06-16T00:00:00Z 20.95 20.95 20.95 20.95
121 2016-06-17T00:00:00Z 15.65 15.65 15.65 15.65
122 2016-06-18T00:00:00Z 11.42 11.42 11.42 11.42
123 2016-06-19T00:00:00Z 12.59 12.59 12.59 12.59
124 2016-06-20T00:00:00Z 11.85 11.85 11.85 11.85
125 2016-06-21T00:00:00Z 12.8 12.8 12.8 12.8
126 2016-06-22T00:00:00Z 13.43 13.43 13.43 13.43
127 2016-06-23T00:00:00Z 13.76 13.76 13.76 13.76
128 2016-06-24T00:00:00Z 14.14 14.14 14.14 14.14
129 2016-06-25T00:00:00Z 14.49 14.49 14.49 14.49
130 2016-06-26T00:00:00Z 13.82 13.82 13.82 13.82
131 2016-06-27T00:00:00Z 15.29 15.29 15.29 15.29
132 2016-06-28T00:00:00Z 12.26 12.26 12.26 12.26
133 2016-06-29T00:00:00Z 12.95 12.95 12.95 12.95
